orderID,year,offence_type,offence_group,gender,source,target,value,,,,,,Gender
0,0,Juveniles,0,0,7-10 previous convictions/cautions,Other,1,,,,,,
0,0,Juveniles,0,0,7-10 previous convictions/cautions,Other,1,,,,,,
0,0,Juveniles,0,0,7-10 previous convictions/cautions,Other,1,,,,,,
0,0,Juveniles,0,0,7-10 previous convictions/cautions,Other,2,,,,,,
0,0,Adults,0,0,7-10 previous convictions/cautions,Other,1,,,,,,
0,0,Adults,0,0,7-10 previous convictions/cautions,Other,1,,,,,,
0,0,Juveniles,0,0,7-10 previous convictions/cautions,Other,1,,,,,,
0,0,Adults,0,0,7-10 previous convictions/cautions,Other,1,,,,,,
0,0,Juveniles,0,0,7-10 previous convictions/cautions,Other,1,,,,,,
0,0,Adults,0,0,7-10 previous convictions/cautions,Other,1,,,,,,
0,0,Adults,0,0,7-10 previous convictions/cautions,Other,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,91,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,15,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,15,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,69,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,357,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,81,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,3,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,100,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,41,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,12,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,102,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,24,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,6,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,82,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,1115,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,51,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,8,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,534,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,86,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,44,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,100,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,100,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,59,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,1365,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,4,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,73,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,4,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,32,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,96,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,7,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,80,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,9,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,7,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,3,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,1164,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,28,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,4,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,1663,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,200,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,8,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,243,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,62,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,145,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,7,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,4,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,708,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,1386,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,8,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,2,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,1363,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,5,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,2327,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,7,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,94,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,1,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,20,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,1191,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,11,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,632,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,37,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,26,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,706,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,92,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,3,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,61,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,112,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,38,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,298,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,165,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,1961,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,336,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,13,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,10,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,15,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,84,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,80,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,1392,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,25,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,17,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,594,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,2375,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,12,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,10,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,406,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,1851,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,506,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,4,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,72,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,38,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,9,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,2,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,10,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,812,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,93,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,2,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,1364,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,9,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,76,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,6,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,76,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,3,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,8,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,65,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,108,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,17,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,4,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,2,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,56,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,49,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,2,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,41,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,66,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,1,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,8,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,2,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,6,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,70,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,10,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,70,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,10,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,8,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,1500,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,2,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,727,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,14,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,1,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,7,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,12,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,81,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,14,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,645,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,229,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,2,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,3,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,2243,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,817,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,23,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,76,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,1,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,6,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,1326,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,87,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,606,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,3,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,963,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,58,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,48,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,36,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,162,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,537,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,9,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,150,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,12,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,14,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,76,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,1734,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,38,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,4,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,9,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,114,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,1,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,2,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,13,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,3,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,9,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,111,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,18,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,6,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,3,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,115,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,2,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,205,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,78,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,8,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,9,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,86,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,5,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,8,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,4,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,248,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,10,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,236,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,9,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,4,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,4,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,125,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,148,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,4,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,2,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,9,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,109,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,9,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,4,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,2,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,7,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,207,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,5,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,7,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,8,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,1,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,12,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,120,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,40,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,210,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,174,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,120,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,13,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,27,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,114,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,252,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,13,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,8,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,1,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,124,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,31,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,7,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,140,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,110,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,15,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,62,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,129,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,10,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,16,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,5,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,7,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,2,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,9,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,2,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,74,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,131,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,25,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,8,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,4,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,4,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,8,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,114,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,187,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,2,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,6,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,3,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,4,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,5,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,103,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,1,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,3,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,3,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,6,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,215,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,9,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,19,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,2,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,105,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,86,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,3,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,3,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,123,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,7,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,131,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,28,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,31,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,9,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,8,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Caution,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Caution,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,12,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,12,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,3,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,5,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,3,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,2,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,6,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,14,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,2,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,4,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,8,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,14,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,22,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,23,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,9,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,2,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,33,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,35,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,10,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,9,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,2,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,14,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,2,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,15,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,12,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,8,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,64,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,6,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,51,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,10,,,,,,
0,0,Juveniles,0,0,11-14 previous convictions/cautions,Absolute discharge,8,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,47,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,35,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,1,,,,,,
0,0,Adults,0,0,11-14 previous convictions/cautions,Absolute discharge,9,,,,,,
